image_name,x1,x2,y1,y2
JPEG_20161208_181644_1000460043030.png,116.595535,518.4115,131.03648,375.6436,-11834.074031329175
JPEG_20160513_151541_1000679840524.png,149.76462,492.2586,126.558914,323.95258,-37795.487895130675
1470747757198DSC_0263.png,109.05579,530.98895,33.71014,445.048,-15352.064387437626
147771772506420161028_171014.png,79.36123,577.9638,61.997894,359.10336,-12973.43380864762
1470991242676IMG_0032.png,85.684074,526.77716,58.420082,425.4743,-58230.03762106324
JPEG_20160702_151750_1000636243519.png,149.18129,543.8381,169.30142,332.4829,1037.6894521212016
JPEG_20161209_183732_1000787959534.png,45.692654,527.48065,118.53003,394.28516,-132771.4244345805
147742565516320161025_163948.png,80.180046,580.66486,75.63976,438.73715,68277.52715956452
1480603169588_R2A5791.png,273.6363,531.9478,107.20843,413.61206,-18901.648609255004
JPEG_20160318_163227_1847552822.png,58.71439,560.4014,128.08476,388.02887,67828.65251301113
JPEG_20161125_173301_1000920715794.png,158.02528,490.97552,84.16796,374.4018,-8299.684325878377
JPEG_20161209_133915_1000381261039.png,123.374825,606.6763,45.220406,478.81888,-32994.74931805086
JPEG_20161028_142744_1000692627399.png,53.77227,562.87054,89.941574,348.51553,-882.8773733438284
1472042929997w_molokini_ii_blk_grl_03.png,141.4636,511.3635,236.28955,397.2056,-2569.9466966050168
14634006895354.png,23.843014,643.5888,181.2706,327.34915,-18061.2334374903
JPEG_20160625_111550_1000693073783.png,101.073006,518.18134,187.14467,346.79916,-8329.908339519636
147742618658820161025_153053.png,98.32027,506.0388,35.317997,404.22543,-108870.8559011665
JPEG_20161121_194852_1000175119093.png,146.6599,564.9224,104.469315,376.00504,-12037.423727812522
1474699707683DSC07021.png,261.69305,462.38925,50.503254,435.6683,-52799.637384974805
JPEG_20160513_162007_1000710353702.png,129.57463,390.87964,78.08787,404.45316,-148932.33294289713
JPEG_20161205_152411_1000682805947.png,53.716347,529.828,83.77326,349.53662,-1527.9462875659083
1470748315795DSC_0271.png,126.38881,589.8133,64.248795,383.99933,150512.52837119787
JPEG_20161107_150807_1000981420097.png,79.464035,552.50836,57.103703,448.53937,-28581.56165996022
JPEG_20161121_170355_1000256465550.png,117.80943,558.763,134.27615,391.0533,-49703.093413074515
JPEG_20161117_183320_1000875172849.png,130.66356,506.14127,55.605373,427.3065,28325.833509620832
JPEG_20160711_104900_1000688128622.png,219.38542,404.22266,108.38747,394.3986,37637.75012151879
JPEG_20161025_124311_1000442492991.png,71.48142,568.2445,48.990902,320.48026,-85148.62226289738
JPEG_20161126_172738_1000880496189.png,199.68008,438.24945,50.424446,417.2073,-3171.5541744180227
JPEG_20161123_201241_1000312069802.png,116.785385,529.1674,175.47485,287.0322,-113705.30516893974
JPEG_20160707_160248_1000901883291.png,63.95629,584.8824,141.09749,307.8545,-152240.8555054689
JPEG_20160627_161757_1000355595219.png,159.82031,580.45276,106.01128,375.99124,-37115.16382570201
JPEG_20160630_162927_1000376601704.png,148.6829,435.44028,184.38875,318.5234,-45474.687198783
1480506953218IMG_20161129_194024.png,41.881886,643.3118,113.84438,366.30057,-146643.83713059238
1480512614372IMG_0084.png,50.472935,523.72284,144.20322,366.16757,23916.058949113212
1474638926465DSC06390.png,261.61734,440.7244,51.769337,435.25284,59197.46890916882
1480516371158E-mazingshawls29-11-201618293.png,23.356653,647.5329,50.33479,485.92633,21928.677668349643
JPEG_20160624_133113_1000702071197.png,125.53723,596.431,79.226746,392.2377,2220.098149643425
JPEG_20160526_170016_1000882985633.png,88.36523,456.1321,58.153107,419.13092,69577.77990454467
1474640492577DSC07048.png,223.07678,430.88205,77.23,405.10498,46217.518784855434
1468495372043DSC_0221.png,128.615,523.52844,41.07382,459.2463,76751.57042886876
JPEG_20161028_140727_1000630742349.png,35.613903,611.65247,153.71312,339.84982,-162611.51071509105
JPEG_20160623_150347_1000615720316.png,99.51216,583.9875,150.86537,373.7856,1541.3407821282017
1468821156525JPEG_20160709_130438_1000328997699.png,80.18305,508.55136,53.14862,444.62253,-5736.4654042079055
JPEG_20161126_125621_1000926486458.png,98.47157,591.68274,157.46533,317.3208,1335.2703895999002
147324115219660569_XXX_v1.png,41.425556,576.5386,87.64503,427.48935,-57683.86223808996
JPEG_20161123_161431_1000470209679.png,256.90704,364.91983,71.32897,420.5179,248103.89964532535
1480316220931_R2A3352.png,246.46216,490.4851,102.51314,441.71707,11227.58344184581
1468472671486JPEG_20160706_164505_1000777309711.png,73.37099,579.3722,139.3511,439.39667,-29087.500084860338
1474701423552DSC06963.png,218.83946,441.46884,36.23728,426.7044,-54932.4224440144
1480510219417IMG_0343.png,150.43124,611.98,82.67533,273.86957,-40605.08303114241
JPEG_20161028_133252_1000775843780.png,21.411411,620.56384,122.03617,438.78134,40751.020196482044
1474714114449DSC07365.png,31.95773,597.09796,112.50808,342.9253,131427.0834674394
1473231460650DeeplearnS11286.png,0.90128297,577.4188,72.03457,431.84207,14356.353113328252
147771932043020161028_155831.png,12.8681345,648.8541,54.988518,410.71426,48665.28249908611
JPEG_20161130_130802_1000537164606.png,153.04285,454.69098,48.56202,452.1627,-61316.53369127163
1470731672571DSC_0086.png,162.9216,549.17535,31.346912,464.93558,33279.505317495
147742433470620161025_155535.png,101.10466,521.6245,97.51359,417.4454,92873.26327788955
JPEG_20160701_161316_1000146527396.png,94.039795,527.214,158.60449,312.43393,50575.97678240483
JPEG_20160607_163814_1000842795427.png,193.13553,501.92453,94.171684,381.1067,-76164.80325562399
1473662570723DeeplearnS11552.png,8.029548,612.7983,59.79432,434.28152,17419.06845157445
1473747110787IMG_0599.png,-9.6759405,630.5936,73.6239,492.3782,180.313519100775
1480513678502IMG_0572.png,167.27309,585.4854,108.3542,311.58395,109134.55571177752
1470733761638DSC_0126.png,164.00066,495.20804,104.08583,414.4721,101590.02552532741
JPEG_20161129_150219_1000208681768.png,101.93446,535.1283,64.541664,460.46976,27853.14682787136
1480499084023IMG_20161129_192116.png,80.66658,567.5638,36.99172,445.41873,-90034.3200783878
JPEG_20160630_104558_1000867315937.png,48.79788,564.8744,67.44926,396.31442,1667.7979379567842
JPEG_20161121_192322_1000504295144.png,103.35657,547.651,127.03215,369.49332,67919.02821771693
JPEG_20160915_193013_1000139729945.png,167.951,412.5139,131.80418,285.23373,19152.716306305003
1473315327485DeeplearnS11634.png,66.26113,600.09076,106.32162,339.32074,-13469.591339925624
1473660753467DeeplearnS11250.png,62.97288,625.455,192.19534,366.96677,12721.689241831598
JPEG_20160818_152445_1000504464388.png,70.37158,562.11005,86.05083,324.21222,126645.86094832669
JPEG_20160706_135731_1000370555301.png,140.54472,495.9988,142.15012,359.6483,-7410.049873574404
JPEG_20161028_124107_1000159830924.png,79.831314,599.12695,73.64648,339.33414,-72438.44592594824
147444577265011469617571903-Mast--Harbour-Women-Casual-Shoes-5141469617571783-5.png,39.77873,619.6198,38.752686,433.1424,46944.70331275396
JPEG_20160704_154521_1000140435462.png,193.2844,481.9835,183.1161,303.11343,-805.9351734029915
JPEG_20161124_144744_1000566487920.png,162.86893,497.38065,71.19126,395.24393,56552.85158770764
JPEG_20160630_155926_1000206239414.png,226.89467,432.60587,81.01972,326.6648,-12132.163390895985
JPEG_20160318_163407_234280237.png,60.471565,537.809,132.85794,368.1447,31494.0173651394
JPEG_20160704_123645_1000185357541.png,159.63756,501.19623,179.95203,309.1486,-12460.842617761893
JPEG_20160711_165216_1000829053496.png,166.09583,538.762,145.60861,363.47092,-7526.036755052686
JPEG_20160625_122631_1000963018410.png,155.09059,554.00604,136.59767,305.91922,17718.60220705252
1468497069444DSC_0015.png,36.56553,517.8249,60.28464,448.88937,-143496.46426382006
147772444107320161028_164853.png,105.659386,544.8538,42.574806,476.8128,55171.311457634496
147323495805018.png,88.48983,568.9882,28.618307,469.05685,22577.143406674906
JPEG_20161129_153150_1000997766701.png,59.33561,608.2411,63.502583,447.33517,-14918.598548797425
147772404448520161028_164331.png,27.735857,634.5519,106.728676,400.63943,-11219.481262573565
147443973119311470295880123-Mast--Harbour-Men-Black-Colourblock-Regular-Sneakers-5511470295879894-3.png,95.97628,539.8173,60.777016,440.53784,12611.200140200497
1480958966773_R2A2332.png,194.47331,440.0205,141.07092,265.25668,152861.72900598554
1468656382503JPEG_20160712_105100_1000135330261.png,266.8458,390.21255,31.009615,446.83517,90373.9843527037
JPEG_20160711_174240_1000774155487.png,262.20398,402.17593,35.058617,442.43756,61127.51034935117
147771912886620161028_170322.png,133.4384,552.9077,76.61229,375.22906,87838.56108903904
JPEG_20160623_154926_1000611131318.png,101.92299,563.10736,121.05904,343.82275,5253.5749047873105
147772105821120161028_170746.png,20.139418,622.00494,42.19754,308.67386,-86289.21833256097
147444942465611473248953554-Roadster-Men-Navy-Blue-Colourblock-Mid-Top-Sneakers-9181473248953469-3.png,110.026505,554.9766,93.270706,429.93555,11861.798500960169
JPEG_20160709_121339_1000741203083.png,80.78863,490.09543,156.75027,339.6298,-30945.660026196012
1480606728196_R2A6123.png,170.15678,489.36105,116.813286,381.92682,13727.566182409806
147772325449920161026_155434.png,148.57935,534.1044,184.43747,380.2617,24876.86343803849
1468495403071DSC_0032.png,63.84853,630.9501,68.422585,426.75848,-71163.14305414484
JPEG_20160624_125713_1000119846371.png,72.56202,551.29675,107.271126,392.0761,-95023.52055945297
JPEG_20160827_194023_1000867193686.png,60.43202,616.3192,135.5019,460.8181,-121176.18949278403
147445018610311473248967841-Roadster-Men-Brown-Solid-High-tops-Sneakers-7021473248967641-3.png,102.97834,544.12103,86.718895,405.90533,5957.223947410152
1480583735105IMG_20161129_194550.png,73.43495,600.9492,37.676258,459.11258,-44991.07158351145
1473664938284DeeplearnS11719.png,29.152632,634.6368,170.16966,364.76688,7457.522526812958
JPEG_20160623_121455_1000646475807.png,146.79152,583.0296,161.41565,371.08273,109991.88438159361
JPEG_20161201_132904_1000654602356.png,73.687355,594.4909,68.86351,359.2712,-6762.915199261013
1474722919090DSC07913.png,284.26047,432.16846,39.5926,453.85385,83410.27421761252
JPEG_20160526_164547_1000533563952.png,142.49356,448.79306,13.209068,481.6187,79679.453583216
JPEG_20160820_164014_1000857415958.png,160.60815,518.62616,111.989265,397.63858,45935.25515583684
1480970598849IMG_3415.png,206.86917,433.77155,70.531746,451.98703,74837.97236482408
1474631450187DSC08172.png,92.270615,610.9015,62.19917,439.82104,-15411.332196945004
JPEG_20161120_181840_1000216797625.png,188.48978,449.95502,48.750378,432.22403,-81113.3864461435
1480512917133IMG_0079.png,133.07106,574.87854,145.45778,322.7142,-81778.63051597841
147444927245111470311498004-Roadster-Men-Casual-Shoes-9281470311497862-4.png,117.26805,547.6495,67.32664,424.58154,9068.679921604955
JPEG_20160820_125043_1000801599665.png,291.44098,559.4239,87.85673,386.04962,2486.8475745612086
JPEG_20160629_122411_1000521151137.png,197.37636,569.1486,181.20308,327.78647,51864.60683490641
147772312629020161028_165028.png,136.78581,641.2817,83.78805,478.7643,24762.402877387474
JPEG_20161125_201456_100071396340.png,113.83197,466.40802,182.41685,298.68866,139602.68578384948
1480339597589_R2A4204.png,303.75223,558.3529,134.13083,444.09576,11551.126145496906
1475156223135DSC07061.png,56.546368,563.41547,31.064726,480.88647,-28179.687222646113
JPEG_20161016_130722_1000814420253.png,91.37903,593.1082,46.14614,451.5307,-86753.27735858483
1473749861454IMG_1145.png,165.40793,566.0317,46.75484,451.13934,-55136.21648043502
148053452015120161126_210416.png,62.530186,544.2491,80.50494,436.8464,44862.95689062556
JPEG_20160712_125318_1000537592727.png,165.53493,527.62225,87.577,454.95035,-12415.585820921988
JPEG_20161207_142702_1000801450339.png,133.98767,538.4273,61.129417,476.44232,-9762.098743545881
JPEG_20160607_132556_100066275957.png,109.20868,508.10797,106.90586,345.17163,173485.86303146672
1470740195002DSC_0185.png,107.10071,509.09247,96.40819,428.10733,145679.80772491364
1474701552060DSC06957.png,67.25971,590.07776,57.526726,445.38037,-62635.43126252582
JPEG_20160712_124501_1000870172898.png,104.35158,625.6289,149.75003,304.5462,-75363.56335613558
1475057135894DSC02326.png,27.144705,622.1748,78.95185,434.1553,-32388.121618827747
JPEG_20160810_152737_1000246924204.png,143.60307,493.65585,184.01553,318.70096,-110876.8983830046
JPEG_20160629_140630_1000809596479.png,106.097916,530.1234,107.1892,407.9617,109970.99184141001
1473486294895DeeplearnS11796.png,-7.243615,589.57947,61.8519,432.65213,-17587.81557210954
147444899430111473252648519-Mast--Harbour-Men-Blue--Charcoal-Grey-Flip-Flops-7361473252648344-1.png,100.34295,547.88153,61.291447,432.487,-13981.74189193477
1473314895778DeeplearnS11761.png,50.124294,609.90576,156.0557,339.46655,6068.348493306083
JPEG_20160622_123440_1000893739432.png,137.36693,501.8208,95.454285,425.47757,-39027.62438836295
1468653362852JPEG_20160712_102740_1000491603894.png,112.22533,606.21436,143.0983,361.44925,4899.439909921464
JPEG_20161124_151734_1000856503503.png,148.95479,510.53986,32.80456,442.02686,3126.930330939009
JPEG_20161126_132131_1000585270417.png,135.9603,532.3938,128.31906,385.6959,-14812.707939859945
JPEG_20160318_161808_-2016841155.png,196.4882,459.46237,74.612114,402.30878,107079.39734688278
JPEG_20161028_121612_1000202393159.png,71.65182,576.0076,102.84283,345.56943,-120571.26031325199
1468667176904JPEG_20160712_133440_1000803193068.png,173.16539,607.05566,28.98818,453.66815,-11608.388153108099
JPEG_20161126_182905_1000261565379.png,172.90686,379.4669,62.346394,362.7734,61059.43022355976
JPEG_20161121_160213_1000798765871.png,129.77892,518.05164,16.138351,482.28973,4388.431996080908
1480501384559IMG_20161129_192918.png,82.244644,596.7544,36.236187,455.59598,-68105.0016183595
JPEG_20160809_153245_1000919552452.png,171.83522,479.7996,35.433178,425.32623,17336.448074512227
14716280791427.png,262.3488,365.29532,50.627106,429.00827,-8026.080177349289
JPEG_20161207_173156_1000393506156.png,228.40674,530.0912,77.05815,384.67358,17579.157097217787
JPEG_20160628_131618_1000889189755.png,122.92224,550.113,141.31743,387.85773,-3357.0223723719973
JPEG_20160514_160813_1000836230448.png,122.56199,478.8526,34.4705,435.26758,90571.19526258117
JPEG_20161123_124332_1000154427929.png,145.32802,582.26855,132.17693,354.80365,-39137.8960289616
JPEG_20161125_172600_1000459773241.png,88.12359,623.23303,106.57512,385.5725,75.42701073281933
1480333918222_R2A3603.png,251.10982,386.64426,101.776596,422.70242,7996.229732621439
JPEG_20161129_145646_1000923112867.png,90.93653,527.6235,75.74064,369.33105,-74714.65743604228
JPEG_20160527_130358_1000239295113.png,161.86818,469.23996,7.8299894,485.66306,50804.85488381237
JPEG_20161125_190504_1000476964929.png,14.662443,577.87366,201.40547,321.87918,6657.203926394926
JPEG_20160711_100734_1000722959968.png,171.95549,575.70325,147.59874,423.32034,-3792.9287836159783
JPEG_20160625_160538_1000591018145.png,151.1504,480.52875,102.96498,399.53278,26490.32016286996
1473751813914IMG_0841.png,136.05305,493.4262,60.058964,421.30405,-86649.0393441591
147142969497120160422_191707.png,54.30634,588.09015,88.62904,381.6559,-5890.921336863452
JPEG_20161129_183522_1000823528859.png,126.9652,588.78143,54.78781,434.03555,76117.75446217976
1475159238269DSC06950.png,28.34177,607.1945,72.32645,327.29507,-82003.85349366741
JPEG_20161025_135729_1000815956280.png,85.399956,511.34305,158.037,353.9504,-103423.96192134038
JPEG_20161028_140208_10002220228.png,78.932365,528.24835,92.77602,443.26212,32388.153261691536
JPEG_20160924_162233_1000299786648.png,104.926216,544.4739,143.44981,352.68918,46249.967064880984
JPEG_20161208_154658_1000285662417.png,78.12414,554.90625,115.8865,374.80533,28665.324486131314
JPEG_20160513_122806_1000839106316.png,157.58232,504.81277,95.81177,355.77267,74832.17891059496
JPEG_20160608_144657_1000939445535.png,100.85884,572.3783,109.664474,410.26907,-3588.9390744381235
1473840375031DSC_6001.png,30.133371,546.3927,86.09095,384.53043,-78095.4704160511
JPEG_20160623_171735_1000785464571.png,96.25118,605.62024,194.02353,331.11456,-14404.585054468203
JPEG_20160823_114646_1000669875875.png,107.86796,564.7796,84.51726,440.89874,-43407.194892427186
JPEG_20161205_165741_1000229499145.png,153.73947,530.34485,46.91572,468.2878,46330.963752209645
JPEG_20161125_173924_1000408498807.png,132.6669,539.9133,160.2708,359.8848,-22591.864089600014
JPEG_20161125_192536_1000890464675.png,100.94634,559.4019,87.57698,417.8919,-40555.48644495521
1470815835362DSC_0077.png,114.78845,531.1163,82.84203,434.95074,87110.34810342654
JPEG_20160526_160342_1000609776416.png,66.57499,476.99026,53.490063,415.84012,2769.109934829641
JPEG_20161128_171218_1000298926905.png,168.81871,543.35406,60.86726,432.20908,-11410.063026662974
147772033504620161028_152034.png,30.832876,613.6113,149.86801,345.82953,144785.63764335553
JPEG_20161028_135255_1000540934299.png,64.927635,581.32086,163.22375,399.2108,-126240.24925866371
JPEG_20161126_172129_1000855282733.png,146.86864,479.05936,156.76477,320.435,-15671.813453734401
1472628921615mw_birkenstock_gizeh_birko_flor_06.png,36.76536,620.1091,87.0177,382.72583,739.9651626061823
JPEG_20161130_154219_1000922923674.png,96.05943,579.76764,150.3699,372.0682,86636.710312857
1473746187520IMG_0717.png,90.73284,648.63635,14.881705,492.93744,22967.28830812985
JPEG_20161205_150514_1000216331627.png,139.696,512.13617,111.71612,335.4112,212415.1136512864
147772066375420161028_154810.png,31.502184,610.88245,118.15747,367.90463,-17459.428006455477
JPEG_20160820_162918_1000131229809.png,235.42612,479.6931,80.85944,404.67023,-111822.28265828578
JPEG_20160913_110958_1000661118332.png,60.644176,510.45438,121.29893,367.64426,-72746.57846825269
JPEG_20160810_164117_1000462712877.png,124.62437,595.05634,194.24547,388.40884,-99446.20814906115
JPEG_20160607_163946_1000615259189.png,170.95016,482.19907,151.73375,402.12607,26835.000077628792
JPEG_20160704_133301_1000165215252.png,219.0527,424.90836,76.9593,361.79962,-48961.5593717888
JPEG_20161025_132400_1000341641553.png,89.39701,516.7562,74.3892,359.66852,18668.456929950757
1473661154983DeeplearnS11271.png,81.79723,584.54535,145.57028,347.0729,8276.639130074385
1475157651858DSC07242.png,25.158863,625.8716,148.01817,352.06903,157682.8778805962
1473665000672DeeplearnS11749.png,62.413963,589.1591,117.943535,389.6568,-11073.853702857712
1480602942764_R2A5778.png,283.451,533.7115,101.74494,435.40884,32967.054304050005
1473486531984DeeplearnS11850.png,76.26817,582.93304,186.62698,364.64218,4928.453196023984
JPEG_20161117_153655_1000776466509.png,41.42744,613.0368,127.74025,377.18393,130983.67796915528
JPEG_20161123_184125_1000639175311.png,63.80467,488.8413,152.90984,378.21698,-144672.3294494618
1475152345287DSC00607.png,77.97747,636.05914,65.15952,430.196,28475.78747567837
1468655638730JPEG_20160712_103013_1000640887503.png,184.4611,479.36774,93.798744,413.57315,-5653.083081455858
147754141990320161026_133642.png,99.067566,561.85095,94.252205,332.43045,-21292.17828371894
JPEG_20161121_193303_1000630334022.png,160.99892,504.50735,146.55588,441.37646,59907.20815251062
1474716185333DSC07866.png,207.79579,432.25952,47.971313,425.97964,-61735.4787105203
JPEG_20160629_142605_1000860510042.png,155.87454,580.76,200.0978,320.89017,-12995.162291940207
147742523998020161025_150525.png,39.747986,581.1756,78.95728,387.44653,92678.09510065048
JPEG_20160702_105403_1000783555301.png,127.56398,545.23926,183.03116,319.188,-3543.2146709151784
147742579700020161025_144004.png,56.87495,571.906,108.81012,478.22894,88701.04424010898
JPEG_20160607_151325_100077363652.png,112.74529,597.6305,36.7521,387.83926,13292.436575096392
JPEG_20160627_155045_1000381449437.png,185.45139,524.14966,136.06377,405.02313,87414.94722769277
JPEG_20160624_170146_1000883678395.png,34.697014,577.1251,118.61395,351.17035,-17298.63903905038
JPEG_20160622_170231_1000794512579.png,203.59227,522.48016,134.1155,393.8305,37819.804968650016
JPEG_20161028_123415_1000392477299.png,80.06274,623.67194,13.6786585,380.11362,17201.784065045824
JPEG_20160526_132906_1000468556663.png,54.58274,546.8164,49.327087,460.95087,-97542.16147998415
1470741821078DSC_0208.png,81.385185,523.4761,68.505104,453.6389,-101124.69236743668
1480955733009_R2A2261.png,270.51224,497.00238,192.29077,339.11768,72789.78294733258
JPEG_20160706_113519_1000167759867.png,198.67712,480.97586,220.5588,376.0979,425.6658507339962
JPEG_20160810_150643_1000988752277.png,109.17744,472.55377,163.00363,309.34906,178013.01288632807
1475151652654DSC00683.png,28.297468,631.28723,95.82203,390.29712,-901.2406359713641
JPEG_20161209_162241_1000340194989.png,125.531,453.03885,235.68631,328.50528,205141.7568152455
JPEG_20161123_165942_1000343613258.png,284.03485,368.44336,33.300526,428.37466,-90127.47947951966
JPEG_20161124_135508_1000776559350.png,91.80564,507.5651,148.79712,343.31616,8767.255330118409
JPEG_20160702_153512_1000475095768.png,126.06847,522.20355,180.67876,304.59988,38221.71063011042
147772029966120161028_151940.png,104.61675,620.1788,29.311674,480.51904,4512.949527939665
JPEG_20161119_153453_1000851899332.png,117.420616,540.7386,106.49498,450.84634,-5405.279662858229
147771738670920161028_170650.png,83.481804,631.6147,94.24278,460.726,-47745.00198999487
JPEG_20160709_114649_1000876583879.png,191.45866,492.53052,157.90022,344.7099,-17647.310376395195
147772032358220161028_152002.png,69.23632,609.0963,76.124985,483.53812,-18150.703587162687
JPEG_20160630_165328_1000180844307.png,170.55496,483.51758,120.48045,364.7387,11376.414676614986
JPEG_20160623_153838_1000692802462.png,102.84321,454.66922,170.17178,341.60593,61332.98752775851
1473750217347IMG_1118.png,136.62303,526.2867,91.94024,469.57123,111753.06072746668
JPEG_20160623_124744_1000715635415.png,182.56276,467.21558,127.34107,400.67584,-11633.628084551412
1468496994055DSC_0076.png,53.512627,567.9804,110.865746,365.25137,-169647.49696070462
JPEG_20161202_180709_1000462720714.png,149.31973,510.9173,67.018105,442.64532,60019.790742132376
JPEG_20160621_154857_1000336920254.png,150.56587,489.96518,93.508606,376.50195,-39240.844231807365
JPEG_20160624_150858_1000504178405.png,214.47716,433.64624,169.06981,391.20044,-60629.35178307959
JPEG_20161123_193833_1000100470519.png,138.74878,416.0157,50.123203,442.523,-125088.6264291848
JPEG_20160524_160439_1000545130514.png,150.34288,629.0941,23.598738,480.6146,-5646.041105851618
JPEG_20160915_204249_1000857887140.png,25.756199,617.31195,148.19315,468.3623,36032.00924671837
JPEG_20160623_141629_1000946019839.png,145.44147,482.1851,75.27696,418.28537,-4066.6446560717013
JPEG_20161130_150908_1000131424722.png,57.01429,577.7408,146.62813,382.27686,21487.785958832304
147772036700620161028_152149.png,43.47022,576.3381,153.03369,362.857,94041.55747771717
1475152712083DSC00622.png,274.77396,404.59,24.410662,451.0207,209600.9952665905
JPEG_20161202_142144_1000134945943.png,138.0386,540.6247,266.03336,331.32672,-198071.36964170396
JPEG_20160723_140725_1000706362305.png,16.069422,600.1656,109.053345,388.43692,1419.1718945236353
JPEG_20160530_173154_1000569235359.png,54.001244,576.6155,131.31473,409.5647,-132124.19977602764
1480945953273_R2A2002.png,135.44286,432.55826,148.02238,381.5154,217949.41597089198
JPEG_20161123_155759_100022276758.png,3.8407009,625.7536,214.17332,291.7952,235179.3205097677
JPEG_20160608_130141_1000622467889.png,79.40644,588.93585,89.06909,456.04025,-81449.98999008437
JPEG_20161120_124717_1000667288597.png,149.57462,498.91986,122.96758,390.26547,-86234.9804464564
147772158395320161028_165353.png,29.308802,651.80695,99.78145,323.26474,111215.4164762531
JPEG_20160621_141906_1000987471189.png,320.0581,447.6747,39.76243,458.40668,-66307.92200545
JPEG_20161126_134106_100032878985.png,103.082085,489.21283,174.22032,357.31473,1489.0590613645327
147772099285120161028_154130.png,55.005165,572.2396,66.3221,371.24777,63827.1305394464
JPEG_20161115_162659_1000656603067.png,163.82048,458.78824,92.614174,410.73553,-5856.77884748255
JPEG_20161209_165830_1000171464352.png,272.1495,375.97162,95.61785,399.3655,-120728.319609982
JPEG_20161124_162135_1000684720448.png,260.08218,476.1013,98.65519,396.14853,3575.4023526608
1473747773011IMG_0507.png,28.124289,621.37244,186.96312,345.37836,-133534.63927977876
JPEG_20161028_131512_1000374819947.png,69.237076,529.8829,92.46428,392.63834,95066.62352787456
JPEG_20160711_095759_100051296816.png,227.23985,384.3022,38.399418,370.70773,23544.341552746788
JPEG_20160702_140543_1000535737590.png,123.88667,548.8258,186.69551,321.70865,176848.4146818318
1475071486783DSC00047.png,230.89357,455.1606,68.74091,425.91425,-53942.652243019766
1480964438604IMG_3005.png,201.66136,470.91013,51.828156,443.97153,96718.80979385003
JPEG_20161118_170623_1000347706724.png,210.26785,440.21817,83.22298,389.3502,-60922.295770289624
1474634065688DSC05966.png,148.2455,604.3471,62.51768,413.3384,-22894.373294848046
1469620238374JPEG_20160625_122720_1000894989995.png,137.24942,554.68866,180.72862,351.81714,-9643.32816152479
JPEG_20161126_151456_1000232356936.png,133.5584,518.3647,135.81369,351.582,-73012.418399647
JPEG_20160526_160020_1000231935791.png,79.04004,507.57712,33.19792,472.21768,-109166.85812072924
JPEG_20160704_124132_1000128795336.png,128.79207,557.6966,68.114555,393.56244,-23815.84456458097
JPEG_20160423_133648_1000468862569.png,105.80827,541.71906,90.84586,387.2295,-170595.6519801644
JPEG_20160625_135321_1000105774899.png,74.274055,566.80927,193.98335,333.5092,19663.26332780775
1473315356769DeeplearnS11644.png,78.339806,668.60706,16.414457,436.5082,97767.19249319177
JPEG_20160608_163301_1000262938026.png,75.88419,519.50793,108.27064,441.00803,26273.011726361437
JPEG_20160624_130639_1000704223556.png,220.95938,583.4403,133.72682,364.80914,-1213.6252493344073
JPEG_20160323_150946_-2016841155.png,65.864136,543.76215,57.548462,469.63153,-7328.080337773048
JPEG_20161208_181531_1000621574250.png,116.78047,573.81335,0.6066352,458.7326,14344.33578867736
1480953295537_R2A2178.png,244.27205,475.8047,332.51602,401.0062,100885.08139762303
JPEG_20160622_111817_1000380777349.png,82.3949,513.99164,142.99072,374.5849,-26114.083909026827
JPEG_20161118_180224_1000214063675.png,8.190519,630.9732,37.83199,411.8877,-61431.89231524151
1475068015190DSC00054.png,238.95676,449.32147,98.91533,419.91916,-55525.845273160725
1473231334866DeeplearnS11378.png,110.37983,638.49304,16.412834,418.459,-39003.07150445282
147771661414720161028_171427.png,41.204044,591.6168,92.468376,386.83463,-130008.478656464
1474715445909DSC08021.png,267.43436,418.0905,38.06281,443.25156,82355.10535357503
JPEG_20160922_110503_1000542703799.png,99.83952,509.4668,119.64602,443.98798,-53326.69563533124
JPEG_20161130_115814_1000827322383.png,59.571705,567.8537,133.05617,388.26093,-14613.823533703806
147742489696920161025_164421.png,88.48963,608.90375,39.537285,316.1655,-122407.87251960419
JPEG_20161117_185224_1000846118654.png,167.78464,565.25476,111.15241,337.67828,-134287.61112399562
JPEG_20160724_120000_1000825392805.png,12.983017,630.04456,109.714096,411.68954,96807.01477404984
JPEG_20161208_170321_1000836033742.png,273.56314,374.4812,35.63163,413.4615,110973.8258095478
JPEG_20161121_155321_1000122140998.png,56.43163,513.42096,140.48563,373.7692,13239.098625691884
1475065120245DSC09990.png,279.49515,429.58502,54.293697,421.01447,35044.04305413052
JPEG_20160620_152017_1000854758747.png,216.98082,395.61615,70.68601,458.19656,12877.160460268526
JPEG_20160607_170549_1000749188249.png,102.47147,585.3735,79.08793,442.15555,-11212.46742526858
147323562311461043_XXX_v1.png,141.55736,510.90424,26.724092,465.70065,-6287.932830439124
1480511820353IMG_0369.png,57.222267,527.0526,67.02713,378.59772,-35920.57802729349
147742531437120161025_163551.png,13.389368,643.2272,60.002777,425.03717,57405.25140742399
JPEG_20161129_180858_1000330882165.png,89.63201,593.61456,184.92056,339.55933,-158249.24651853653
1473749745599IMG_1154.png,138.70471,603.4411,179.17564,355.70258,97954.68324665338
1472042984122w_nd-12338_griso_04.png,19.256834,631.2323,142.13095,396.46088,2135.620489497378
